TreeID,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantDate,year,DBH,Latitude,Longitude
4254,Pittosporum undulatum :: Victorian Box,4079 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,4/6/16,2016,3,37.74739453,-122.4309808
50467,Pyrus calleryana 'New Bradford' :: New Bradford Pear,3861 24th St,1,Sidewalk: Curb side : Cutout,4/6/16,2016,3,37.75155147,-122.4287919
116518,Ficus nitida :: Laurel Fig,480 FILLMORE ST,1,Sidewalk: Curb side : Cutout,4/7/16,2016,3,37.77380134,-122.4306328
24515,Lophostemon confertus :: Brisbane Box,2030 Fell St,1,Sidewalk: Curb side : Cutout,4/7/16,2016,3,37.77238102,-122.4513341
22218,Lophostemon confertus :: Brisbane Box,4250X 03rd St,4,Sidewalk: Curb side : Cutout,4/7/16,2016,3,37.73916513,-122.3893249
180521,Ulmus parvifolia :: Chinese Elm,703 Persia Ave,1,Sidewalk: Curb side : Cutout,4/7/16,2016,1,37.72020904,-122.4296941
5330,Magnolia grandiflora :: Southern Magnolia,114 Dolores St,1,Sidewalk: Curb side : Cutout,4/8/16,2016,3,37.76754685,-122.4268269
26612,Eriobotrya deflexa :: Bronze Loquat,1365 Bay Shore Blvd,1,Sidewalk: Curb side : Cutout,4/11/16,2016,3,37.72729125,-122.4018776
93144,Ficus nitida :: Laurel Fig,1152 Clement St,2,Sidewalk: Curb side : Cutout,4/13/16,2016,3,37.78269389,-122.4714207
115921,Pittosporum undulatum :: Victorian Box,50 Beale St,5,Sidewalk: Curb side : Cutout,4/15/16,2016,3,37.79131115,-122.3961676
5150,Pyrus calleryana 'Bradford' :: Ornamental Pear: Bradford,243 Divisadero St,1,Sidewalk: Curb side : Cutout,4/21/16,2016,2,37.77093529,-122.4370904
5184,Pyrus calleryana 'New Bradford' :: New Bradford Pear,460X Divisadero St,1,Sidewalk: Curb side : Cutout,4/21/16,2016,3,37.77371338,-122.4374052
13906,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1063 Market St,2,Sidewalk: Curb side : Cutout,4/22/16,2016,3,37.78102767,-122.4115648
13299,Myoporum laetum :: Myoporum,168 LUNADO CT,2,Median : Cutout,4/26/16,2016,3,37.72560581,-122.470484
13300,Myoporum laetum :: Myoporum,168 LUNADO CT,3,Median : Cutout,4/26/16,2016,3,37.72560581,-122.470484
116803,Arbutus 'Marina' :: Hybrid Strawberry Tree,931 Silver Ave,1,Sidewalk: Curb side : Cutout,4/27/16,2016,3,37.72887843,-122.4168777
13015,Olea europaea 'Fruitless' :: Fruitless Olive,407 Lombard St,1,Sidewalk: Curb side : Cutout,4/27/16,2016,12,37.80335191,-122.4084493
10863,Callistemon viminalis :: Weeping Bottlebrush,1275X HUDSON AVE,2,Sidewalk: Curb side : Cutout,4/28/16,2016,6,37.73410745,-122.3826385
51012,Schinus terebinthifolius :: Brazilian Pepper,85 Buena Vista Ter,1,Sidewalk: Curb side : Cutout,4/29/16,2016,3,37.76746777,-122.4381385
57807,Ginkgo biloba :: Maidenhair Tree,2571 30th Ave,2,Sidewalk: Curb side : Cutout,5/2/16,2016,3,37.73932987,-122.4873328
114108,Grevillea robusta :: Silk Oak Tree,2650 21st St,2,Sidewalk: Curb side : Cutout,5/2/16,2016,3,37.75782744,-122.4079094
56772,Malus :: Crab Apple,4147 26th St,1,Sidewalk: Curb side : Cutout,5/2/16,2016,3,37.74809561,-122.4325924
116025,Pittosporum undulatum :: Victorian Box,1425 Vallejo St,2,Sidewalk: Curb side : Cutout,5/2/16,2016,3,37.79696708,-122.4208788
116851,Olea europaea :: Olive Tree,83 Panorama Dr,3,Front Yard : Yard,5/3/16,2016,3,37.74693619,-122.4509582
116867,Pittosporum undulatum :: Victorian Box,272 Naples St,1,Sidewalk: Curb side : Cutout,5/4/16,2016,3,37.72446061,-122.4285691
100229,Alnus cordata :: Italian Alder,701X 39th Ave,2,Sidewalk: Curb side : Cutout,5/5/16,2016,3,37.77539912,-122.4995257
115751,Acer rubrum :: Red Maple,100 Yerba Buena Ave,3,Sidewalk: Curb side : Cutout,5/10/16,2016,3,37.736647,-122.4627469
11922,Eriobotrya deflexa :: Bronze Loquat,620X Keith St,6,Sidewalk: Curb side : Cutout,5/10/16,2016,3,37.73725421,-122.3824772
49969,Ginkgo biloba :: Maidenhair Tree,250 McAllister St,2,Sidewalk: Curb side : Cutout,5/10/16,2016,3,37.78066975,-122.416264
49968,Ginkgo biloba :: Maidenhair Tree,250 McAllister St,1,Sidewalk: Curb side : Cutout,5/10/16,2016,3,37.78066826,-122.4162111
36685,Magnolia grandiflora :: Southern Magnolia,3425 19th St,2,Sidewalk: Curb side : Cutout,5/10/16,2016,3,37.76013193,-122.4197325
4912,Ceratonia siliqua :: Carob,195X Newhall St,1,Sidewalk: Curb side : Cutout,5/11/16,2016,12,37.74229588,-122.3837657
22414,Lophostemon confertus :: Brisbane Box,5800 03rd St,13,Sidewalk: Curb side : Cutout,5/11/16,2016,3,37.72470822,-122.3947541
139860,Maytenus boaria :: Mayten,706 McAllister St,4,Sidewalk: Curb side : Cutout,5/12/16,2016,8,37.77971209,-122.423941
117002,Eriobotrya deflexa :: Bronze Loquat,161 Joost Ave,1,Sidewalk: Curb side : Cutout,5/13/16,2016,3,37.73224577,-122.4388938
5600,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1120-1122 Dolores St,1,Sidewalk: Curb side : Cutout,5/17/16,2016,3,37.75148074,-122.4252656
100399,Ficus nitida :: Laurel Fig,900 Montgomery St,2,Sidewalk: Curb side : Cutout,5/17/16,2016,3,37.79733552,-122.403686
117020,Metrosideros excelsa :: New Zealand Xmas Tree,168 Hyde St,4,Sidewalk: Curb side : Cutout,5/17/16,2016,3,37.78240492,-122.4155752
117017,Metrosideros excelsa :: New Zealand Xmas Tree,168 Hyde St,1,Sidewalk: Curb side : Cutout,5/17/16,2016,3,37.78225418,-122.415528
117019,Metrosideros excelsa :: New Zealand Xmas Tree,168 Hyde St,3,Sidewalk: Curb side : Cutout,5/17/16,2016,3,37.78236596,-122.4155623
50493,Pittosporum undulatum :: Victorian Box,639 Edinburg St,1,Sidewalk: Curb side : Cutout,5/17/16,2016,3,37.71903041,-122.4335693
117123,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2550 34TH AVE,2,Sidewalk: Curb side : Cutout,5/20/16,2016,3,37.73951899,-122.4914102
17888,Lagerstroemia indica 'Tuscarora' :: Tuscarora Crape Myrtle,2225 Pine St,2,Sidewalk: Curb side : Cutout,5/23/16,2016,2,37.78803227,-122.4324599
103669,Corymbia ficifolia :: Red Flowering Gum,20 Rutland St,1,Sidewalk: Curb side : Cutout,5/25/16,2016,3,37.71763319,-122.4052121
117315,Arbutus 'Marina' :: Hybrid Strawberry Tree,1359 22nd Ave,1,Sidewalk: Curb side : Cutout,6/6/16,2016,3,37.76225394,-122.480394
117299,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,66 Lobos St,1,Sidewalk: Curb side : Cutout,6/6/16,2016,3,37.71503018,-122.4548588
117301,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,2238 34th Ave,2,Sidewalk: Curb side : Cutout,6/6/16,2016,3,37.74532163,-122.4918207
49915,Pittosporum undulatum :: Victorian Box,2140 Folsom St,3,Sidewalk: Curb side : Cutout,6/6/16,2016,3,37.76303033,-122.41518
117308,Tristaniopsis laurina :: Swamp Myrtle,2282 18th Ave,1,Sidewalk: Curb side : Cutout,6/6/16,2016,3,37.74532023,-122.4746194
117352,Arbutus 'Marina' :: Hybrid Strawberry Tree,2066 33rd Ave,1,Sidewalk: Curb side : Cutout,6/7/16,2016,3,37.74862363,-122.4909672
32835,Crateagus spp :: Hawthorn,4070 26th St,1,Sidewalk: Curb side : Cutout,6/7/16,2016,3,37.74834031,-122.4309035
117327,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,1762 11th Ave,1,Sidewalk: Curb side : Cutout,6/7/16,2016,3,37.75532818,-122.4676918
117328,Tristaniopsis laurina :: Swamp Myrtle,1125 Ocean Ave,1,Sidewalk: Curb side : Cutout,6/7/16,2016,3,37.72344573,-122.4543985
117113,Tristaniopsis laurina :: Swamp Myrtle,1650 Broadway,2,Sidewalk: Curb side : Cutout,6/7/16,2016,3,37.79570661,-122.4244156
87774,Tristaniopsis laurina :: Swamp Myrtle,89 Surrey St,,Sidewalk: Curb side : Cutout,6/7/16,2016,3,37.73600479,-122.4342086
116003,Acacia melanoxylon :: Blackwood Acacia,945 FRONT ST,2,Sidewalk: Curb side : Cutout,6/8/16,2016,3,37.80014252,-122.4002996
32,Rhamnus alaternus :: Italian Buckthorn,753 14th St,2,Sidewalk: Curb side : Cutout,6/8/16,2016,3,37.76757792,-122.4300641
115988,Laurus nobilis :: Sweet Bay: Grecian Laurel,499 Jackson St,3,Sidewalk: Curb side : Cutout,6/9/16,2016,3,37.79639951,-122.4032554
13019,Olea europaea :: Olive Tree,426 Lombard St,1,Sidewalk: Curb side : Cutout,6/9/16,2016,3,37.80350969,-122.4086669
13009,Olea europaea 'Fruitless' :: Fruitless Olive,378 Lombard St,1,Sidewalk: Curb side : Cutout,6/9/16,2016,3,37.80353699,-122.4077396
10016,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',236 Guerrero St,1,Sidewalk: Curb side : Cutout,6/11/16,2016,3,37.76734107,-122.4244749
5663,Magnolia grandiflora :: Southern Magnolia,1362 Dolores St,1,Sidewalk: Curb side : Cutout,6/12/16,2016,3,37.74761649,-122.4249173
242839,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1151 Dolores St,1,Sidewalk: Curb side : Cutout,6/12/16,2016,0,37.75091606,-122.4249186
76514,Araucaria araucana :: Monkey puzzle,1000 Tompkins Ave,4,Sidewalk: Curb side : Cutout,6/13/16,2016,3,37.73682126,-122.4103649
116509,Ficus nitida :: Laurel Fig,1500x Waller St,3,Sidewalk: Curb side : Cutout,6/13/16,2016,3,37.76897678,-122.4485535
117427,Agonis flexuosa :: Peppermint Willow,690 Athens St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.71729542,-122.4318005
115224,Arbutus 'Marina' :: Hybrid Strawberry Tree,741 35th Ave,2,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.77497842,-122.4951949
14661,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',683 McAllister St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,35,37.77965371,-122.4231573
117431,Lagunaria patersonii :: Primrose Tree,730 Excelsior Ave,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.72328417,-122.4275634
117446,Magnolia grandiflora :: Southern Magnolia,1442 Sacramento St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.79206834,-122.4168013
117443,Olea europaea :: Olive Tree,134 Vienna St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.72614785,-122.4262291
117444,Pittosporum undulatum :: Victorian Box,1133 Russia Ave,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.7171895,-122.4278235
117448,Podocarpus gracilor :: Fern Pine,1005 Hyde St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.79017437,-122.4173659
117432,Tristaniopsis laurina :: Swamp Myrtle,670 Lisbon St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.71782463,-122.4368544
117445,Ulmus parvifolia :: Chinese Elm,403 Francisco St,1,Sidewalk: Curb side : Cutout,6/14/16,2016,3,37.80483123,-122.4118372
113809,Eriobotrya deflexa :: Bronze Loquat,4101x 25TH ST,2,Sidewalk: Curb side : Cutout,6/15/16,2016,3,37.74976275,-122.4328242
42634,Lophostemon confertus :: Brisbane Box,1651 Union St,2,Sidewalk: Curb side : Cutout,6/22/16,2016,3,37.79816069,-122.4265364
18067,Lophostemon confertus :: Brisbane Box,2917 Pine St,1,Sidewalk: Curb side : Cutout,6/22/16,2016,3,37.78658464,-122.4438481
42633,Tristania conferta ::,1651 Union St,1,Sidewalk: Curb side : Cutout,6/22/16,2016,3,37.79815054,-122.4266093
138720,Tristania conferta ::,2921 PINE ST,2,Sidewalk: Curb side : Cutout,6/22/16,2016,2,37.78658023,-122.4439234
117561,Ginkgo biloba :: Maidenhair Tree,61 Homestead St,1,Sidewalk: Curb side : Cutout,6/23/16,2016,3,37.7499469,-122.4393053
117599,Ginkgo biloba :: Maidenhair Tree,329x IVY ST,8,Sidewalk: Curb side : Cutout,6/29/16,2016,3,37.77683621,-122.4237729
117593,Ginkgo biloba :: Maidenhair Tree,329x IVY ST,2,Sidewalk: Curb side : Cutout,6/29/16,2016,3,37.77683621,-122.4237729
117594,Ginkgo biloba :: Maidenhair Tree,329x IVY ST,3,Sidewalk: Curb side : Cutout,6/29/16,2016,3,37.77683621,-122.4237729
117614,Lophostemon confertus :: Brisbane Box,345 Stockton St,2,Sidewalk: Curb side : Cutout,6/30/16,2016,3,37.78891971,-122.4069512
117616,Lophostemon confertus :: Brisbane Box,345 Stockton St,4,Sidewalk: Curb side : Cutout,6/30/16,2016,3,37.78879495,-122.4069258
4566,Ulmus parvifolia :: Chinese Elm,106X Virginia Ave,2,Sidewalk: Curb side : Cutout,7/1/16,2016,12,37.74256377,-122.4202161
55394,Ficus nitida :: Laurel Fig,2271 15th St,1,Sidewalk: Curb side : Cutout,7/5/16,2016,3,37.76569632,-122.4348033
117954,Jacaranda mimosifolia :: Jacaranda,75 Bridgeview Dr,,Sidewalk: Curb side : Cutout,7/5/16,2016,3,37.73472568,-122.3947876
117242,Platanus x hispanica :: Sycamore: London Plane,635 GROVE ST,14,Sidewalk: Curb side : Cutout,7/5/16,2016,3,37.77703248,-122.4272284
117243,Platanus x hispanica :: Sycamore: London Plane,635 GROVE ST,15,Sidewalk: Curb side : Cutout,7/5/16,2016,3,37.77703248,-122.4272284
141402,Platanus x hispanica :: Sycamore: London Plane,651 GROVE ST,17,Sidewalk: Curb side : Cutout,7/5/16,2016,10,37.77732675,-122.4265918
117054,Ulmus americana :: American Elm,3570 Jackson St,2,Sidewalk: Curb side : Cutout,7/6/16,2016,3,37.7901066,-122.4536265
117601,Tristaniopsis laurina :: Swamp Myrtle,3150 Turk Blvd,1,Sidewalk: Curb side : Cutout,7/7/16,2016,3,37.77743321,-122.4577562
110275,Prunus cerasifera :: Cherry Plum,2612 Scott St,2,Sidewalk: Curb side : Cutout,7/8/16,2016,3,37.79419188,-122.4398842
69433,Prunus cerasifera :: Cherry Plum,617 York St,1,Sidewalk: Curb side : Cutout,7/11/16,2016,3,37.76158901,-122.4090443
117138,Eriobotrya deflexa :: Bronze Loquat,2203x NEWCOMB AVE,3,Sidewalk: Curb side : Cutout,7/13/16,2016,3,37.74161138,-122.4011549
117137,Eriobotrya deflexa :: Bronze Loquat,2203x NEWCOMB AVE,2,Sidewalk: Curb side : Cutout,7/13/16,2016,3,37.74161138,-122.4011549
117141,Eriobotrya deflexa :: Bronze Loquat,2203x NEWCOMB AVE,6,Sidewalk: Curb side : Cutout,7/13/16,2016,3,37.74161138,-122.4011549
117140,Eriobotrya deflexa :: Bronze Loquat,2203x NEWCOMB AVE,5,Sidewalk: Curb side : Cutout,7/13/16,2016,3,37.74161138,-122.4011549
117136,Eriobotrya deflexa :: Bronze Loquat,2203x NEWCOMB AVE,1,Sidewalk: Curb side : Cutout,7/13/16,2016,3,37.74161138,-122.4011549
221434,Acacia stenophylla :: Shoestring Acacia,100x Guerrero St,7,Median : Cutout,7/15/16,2016,1,37.76899706,-122.4245072
221436,Acacia stenophylla :: Shoestring Acacia,100x Guerrero St,9,Median : Cutout,7/15/16,2016,1,37.76883669,-122.4244923
102542,Pittosporum undulatum :: Victorian Box,499 Illinois St,3,Sidewalk: Curb side : Cutout,7/15/16,2016,3,37.76685165,-122.3890948
102544,Pittosporum undulatum :: Victorian Box,499 Illinois St,5,Sidewalk: Curb side : Cutout,7/15/16,2016,3,37.76685165,-122.3890948
102546,Tristaniopsis laurina :: Swamp Myrtle,409 Illinois St,7,Sidewalk: Curb side : Cutout,7/15/16,2016,3,37.76669499,-122.3880308
74026,Tristaniopsis laurina :: Swamp Myrtle,499 Illinois St,9,Sidewalk: Curb side : Cutout,7/15/16,2016,3,37.76620318,-122.3879866
26852,Eriobotrya deflexa :: Bronze Loquat,1201 Guerrero St,2,Sidewalk: Curb side : Cutout,7/19/16,2016,3,37.75181744,-122.4227446
228433,Tristaniopsis laurina :: Swamp Myrtle,300 Church St,1,Sidewalk: Curb side : Cutout,7/19/16,2016,1,37.76594853,-122.42892
5927,Ulmus pumila :: Siberian Elm,1335 Eddy St,3,Sidewalk: Curb side : Cutout,7/26/16,2016,12,37.78128085,-122.4296978
219931,Arbutus 'Marina' :: Hybrid Strawberry Tree,3861 22nd St,1,Sidewalk: Curb side : Cutout,7/27/16,2016,10,37.75448342,-122.4335811
119272,Arbutus unedo :: Strawberry Tree,1101 Clay St,2,Sidewalk: Curb side : Cutout,7/27/16,2016,3,37.79356851,-122.4111998
119285,Platanus x hispanica :: Sycamore: London Plane,400 Grove St,1,Sidewalk: Curb side : Cutout,7/28/16,2016,3,37.77786145,-122.4232284
119629,Olea europaea :: Olive Tree,715 Buena Vista Ave West,4,Sidewalk: Property side : Cutout,7/29/16,2016,3,37.76775205,-122.4437156
119630,Olea europaea :: Olive Tree,715 Buena Vista Ave West,5,Sidewalk: Property side : Cutout,7/29/16,2016,3,37.76775205,-122.4437156
52305,Trachycarpus fortunei :: Windmill Palm,715 Buena Vista Ave West,2,Sidewalk: Curb side : Cutout,7/29/16,2016,3,37.76775214,-122.4437156
13091,Lophostemon confertus :: Brisbane Box,1439X Lombard St,1,Sidewalk: Curb side : Cutout,8/2/16,2016,3,37.80109141,-122.4251611
109373,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,2936 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,8/2/16,2016,1,37.74852836,-122.408448
109113,Podocarpus macrophyllus :: Yew Pine,3301x 19TH ST,2,Sidewalk: Curb side : Cutout,8/2/16,2016,3,37.76021162,-122.4172113
27492,Pyrus calleryana :: Ornamental Pear,1360 Valencia St,1,Sidewalk: Curb side : Cutout,8/2/16,2016,3,37.75109192,-122.4206809
64872,Liquidambar styraciflua :: American Sweet Gum,137 Hancock St,1,Sidewalk: Curb side : Cutout,8/3/16,2016,3,37.7602359,-122.4313229
120109,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,555 Ellington Ave,1,Sidewalk: Curb side : Cutout,8/3/16,2016,3,37.71050368,-122.4488119
119253,Myoporum laetum :: Myoporum,465 Alvarado St,1,Sidewalk: Curb side : Cutout,8/3/16,2016,3,37.75375187,-122.4312812
103695,Lophostemon confertus :: Brisbane Box,1X Hill St,2,Sidewalk: Curb side : Cutout,8/4/16,2016,3,37.75603638,-122.4221278
16710,Platanus x hispanica :: Sycamore: London Plane,1025X O'Farrell St,7,Sidewalk: Curb side : Cutout,8/10/16,2016,3,37.78116416,-122.4462533
18048,Olea europaea :: Olive Tree,2825 Pine St,1,Sidewalk: Curb side : Cutout,8/12/16,2016,3,37.78666361,-122.4431709
28134,Acacia baileyana :: Bailey's Acacia,400X Eugenia Ave,2,Sidewalk: Curb side : Cutout,8/17/16,2016,3,37.74109626,-122.4192465
6418,Pyrus kawakamii :: Evergreen Pear,350X Eugenia Ave,2,Sidewalk: Curb side : Cutout,8/17/16,2016,6,37.74104423,-122.419183
254190,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',9 Southern Heights Ave,2,Sidewalk: Curb side : Cutout,8/18/16,2016,3,37.75756713,-122.4000659
232310,Myoporum laetum :: Myoporum,1018 Shrader St,1,Sidewalk: Curb side : Cutout,8/18/16,2016,26,37.76529884,-122.4511975
58634,Myoporum laetum :: Myoporum,1018 Shrader St,1,Sidewalk: Curb side : Cutout,8/18/16,2016,3,37.76543797,-122.4512756
34398,Dodonaea viscosa :: Hop Bush,141 Moffitt St,1,Sidewalk: Curb side : Cutout,8/22/16,2016,3,37.73766188,-122.4335158
231847,Maytenus boaria :: Mayten,4050 17th St,2,Sidewalk: Curb side : Cutout,8/22/16,2016,3,37.76248096,-122.4364659
67357,Eriobotrya deflexa :: Bronze Loquat,846 York St,1,Sidewalk: Curb side : Cutout,8/24/16,2016,3,37.758514,-122.408823
1361,Tristaniopsis laurina :: Swamp Myrtle,14 Amethyst Way,1,Sidewalk: Curb side : Cutout,8/29/16,2016,3,37.74625944,-122.4455192
116212,Acer buergeranum :: Trident Maple,3801 SACRAMENTO ST,4,Sidewalk: Curb side : Cutout,8/30/16,2016,3,37.78697811,-122.4554811
116214,Acer buergeranum :: Trident Maple,3801 SACRAMENTO ST,6,Sidewalk: Curb side : Cutout,8/30/16,2016,3,37.78697811,-122.4554811
2287,Cupressus macrocarpa :: Monterey Cypress,800X Brotherhood Way,2,Median : Cutout,8/30/16,2016,3,37.71451517,-122.479498
17090,Ginkgo biloba :: Maidenhair Tree,1637 Oak St,2,Sidewalk: Curb side : Cutout,8/30/16,2016,3,37.77186155,-122.4463625
91662,Lophostemon confertus :: Brisbane Box,899X South Van Ness Ave,4,Sidewalk: Curb side : Cutout,8/30/16,2016,1,37.7588145,-122.4168084
115828,Myoporum laetum :: Myoporum,65 CHUMASERO DR,1,Sidewalk: Property side : Cutout,8/30/16,2016,3,37.71390973,-122.4724216
115997,Pinus canariensis :: Canary Island Pine,20X Park St,2,Median : Yard,8/30/16,2016,3,37.73665241,-122.4252417
115830,Pinus radiata :: Monterey Pine,1X JUNIPERO SERRA BLVD OFF RAMP,1,Sidewalk: Curb side : Cutout,8/30/16,2016,3,37.71390973,-122.4724216
17865,Acacia melanoxylon :: Blackwood Acacia,2121 Pine St,10,Sidewalk: Curb side : Cutout,8/31/16,2016,18,37.7882541,-122.4307076
32892,Laurus nobilis :: Sweet Bay: Grecian Laurel,1235 07th Ave,1,Sidewalk: Curb side : Cutout,9/1/16,2016,3,37.76528131,-122.4643417
121070,Metrosideros excelsa :: New Zealand Xmas Tree,600x Sansome St,3,Sidewalk: Curb side : Cutout,9/2/16,2016,3,37.79578839,-122.4020228
88385,Arbutus 'Marina' :: Hybrid Strawberry Tree,139 19th Ave,,Sidewalk: Curb side : Cutout,9/6/16,2016,3,37.78523574,-122.4787494
121145,Magnolia grandiflora :: Southern Magnolia,962 Capitol Ave,1,Sidewalk: Curb side : Cutout,9/9/16,2016,3,37.71940999,-122.4590393
18610,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',615 Randolph St,1,Sidewalk: Curb side : Cutout,9/12/16,2016,3,37.71419593,-122.4681429
14896,Quercus suber :: Cork Oak,151 Mendell St,10,Sidewalk: Curb side : Cutout,9/15/16,2016,3,37.74346748,-122.3833323
86515,Hymenosporum flavum :: Sweetshade,1217 27th Ave,1,Sidewalk: Curb side : Cutout,9/19/16,2016,3,37.76471979,-122.4858759
86409,Melaleuca quinquenervia :: Cajeput,1803X 26th Ave,2,Sidewalk: Curb side : Cutout,9/19/16,2016,3,37.75369618,-122.484026
187137,Metrosideros excelsa :: New Zealand Xmas Tree,2301 Sunset Blvd,4,Sidewalk: Curb side : Yard,9/19/16,2016,21,37.74309412,-122.4946384
181914,Pittosporum undulatum :: Victorian Box,1840 Taraval St,1,Sidewalk: Curb side : Cutout,9/19/16,2016,1,37.74271977,-122.4860062
3800,Lophostemon confertus :: Brisbane Box,101X Cashmere St,3,Sidewalk: Curb side : Cutout,9/21/16,2016,3,37.73572669,-122.3834181
121353,Callistemon viminalis :: Weeping Bottlebrush,1221 37th Ave,1,Sidewalk: Curb side : Cutout,9/27/16,2016,3,37.76417557,-122.4965961
116996,Pinus pinea :: Italian Stone Pine,606x FULTON ST,,Front Yard : Yard,9/29/16,2016,3,37.77868897,-122.4275586
5449,Magnolia grandiflora :: Southern Magnolia,513 Dolores St,1,Sidewalk: Curb side : Cutout,10/4/16,2016,22,37.76113954,-122.4258947
116997,Tristaniopsis laurina :: Swamp Myrtle,21 ROSEMONT PL,1,Sidewalk: Curb side : Cutout,10/4/16,2016,3,37.76861729,-122.4254632
16615,Lophostemon confertus :: Brisbane Box,113 Noe St,1,Sidewalk: Curb side : Cutout,10/5/16,2016,3,37.76718094,-122.4332748
69442,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',601 04th St,1,Sidewalk: Curb side : Cutout,10/6/16,2016,3,37.77781418,-122.3957118
117221,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',601 04th St,9,Sidewalk: Curb side : Cutout,10/6/16,2016,3,37.77816164,-122.3961589
117216,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',601 04th St,4,Sidewalk: Curb side : Cutout,10/6/16,2016,3,37.77795881,-122.395898
121472,Magnolia grandiflora :: Southern Magnolia,1290 20th Ave,4,Sidewalk: Curb side : Cutout,10/6/16,2016,3,37.76371897,-122.478136
58303,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,150 Delmar St,1,Sidewalk: Curb side : Cutout,10/6/16,2016,3,37.76627832,-122.4452407
33662,Ficus retusa nitida :: Banyan Fig,453 Linden St,1,Sidewalk: Curb side : Cutout,10/11/16,2016,3,37.77606742,-122.4253888
120502,Acer palmatum :: Japanese Maple,50X Ecker St,5,Sidewalk: Curb side : Cutout,10/13/16,2016,3,37.78929349,-122.3985083
120500,Acer palmatum :: Japanese Maple,50X Ecker St,3,Sidewalk: Curb side : Cutout,10/13/16,2016,3,37.7893609,-122.3985889
20151,Ficus retusa nitida :: Banyan Fig,1043 Steiner St,1,Sidewalk: Curb side : Cutout,10/13/16,2016,3,37.77893781,-122.4335857
95413,Ficus nitida :: Laurel Fig,691 Chenery St,1,Sidewalk: Curb side : Cutout,10/19/16,2016,12,37.73444257,-122.4336917
105189,Myoporum laetum :: Myoporum,699X 46th Ave,1,Sidewalk: Curb side : Cutout,10/24/16,2016,3,37.77554632,-122.5070518
122379,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,466 Vernon St,1,Front Yard : Cutout,10/26/16,2016,3,37.72088529,-122.4679277
29299,Lophostemon confertus :: Brisbane Box,1000X Portola Dr,2,Median : Cutout,10/27/16,2016,3,37.7416859,-122.4564821
208263,Lophostemon confertus :: Brisbane Box,900x Portola Dr,4,Median : Cutout,10/27/16,2016,3,37.74266454,-122.4555089
91450,Lophostemon confertus :: Brisbane Box,900X Portola Dr,15,Median : Cutout,10/27/16,2016,3,37.74301492,-122.4553167
15277,Acacia melanoxylon :: Blackwood Acacia,1563X Mission St,2,Median : Cutout,10/28/16,2016,3,37.77325318,-122.4183419
97523,Magnolia grandiflora :: Southern Magnolia,532 Folsom St,5,Sidewalk: Curb side : Cutout,10/28/16,2016,2,37.78657731,-122.3955555
35488,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2655 Bush St,1,Sidewalk: Curb side : Cutout,10/31/16,2016,3,37.78597376,-122.4410921
122423,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2655 Bush St,5,Sidewalk: Curb side : Cutout,10/31/16,2016,3,37.78595708,-122.4408178
122428,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2655 Bush St,10,Sidewalk: Curb side : Cutout,10/31/16,2016,3,37.78595708,-122.4408178
23451,Platanus x hispanica :: Sycamore: London Plane,2201 Van Ness Ave,1,Sidewalk: Curb side : Cutout,11/1/16,2016,3,37.79596911,-122.4236337
117441,Myoporum laetum :: Myoporum,1204 20th Ave,1,Sidewalk: Curb side : Cutout,11/7/16,2016,3,37.76522116,-122.4782216
